video_title,text,created_at
Angèle,"Merci Beaucoup @angele_vl 👏🏽C'était magnifique 🎶🎹😍, qu'elle voix🏆✨🎄... Et Joyeux Anniversaires 🎁🎉🎈😘 #France2 #angele #NonanteCinq https://t.co/HF0IkjW7nr",2021-12-12T20:00:50Z
Angèle,Ils ont fait pareil pour #Orelsan #Angele #Quotidien,2021-12-10T19:43:22Z
Angèle,"Un peu de musique 🎵
Avec #marka le papa d'#angele 
#stavertin https://t.co/oplYM6YbsY",2021-12-10T17:27:51Z
Angèle,Le nouvel album d’ @angele_vl est en cd et vinyl chez @viciouscircleshop #poppoppop #angele #vinyladdiction #binyl #compactdisc #disquaireindependant #mondisquaireestunchictype #viciouscircledisquestoulouse https://t.co/LGBJ0ODcPj,2021-12-09T10:51:42Z
Angèle,"""""Ce bonheur, si je le veux, je l'aurai."""" ☀️💙 @angele_vl 

#angele #dessin #art #angelenetflix #inspiration https://t.co/cw7jldNjLI",2021-12-05T15:11:59Z
Angèle,Séance ménage avec Nonante-cinq 🎶 #Angele en boucle,2021-12-04T15:27:12Z
Angèle,"🎶 « sortir c’est pour les nuls, d’toute façon j’ai pas la thune, je reste avec moi-même… » … et les fantômes 👻 #angèle #VendrediLecture https://t.co/GWCFmhDnhC",2021-12-03T19:19:42Z
Angèle,"😈 
#angele #damso 
@angele_vl 
@THEDAMSO https://t.co/WaGM6k0QEg",2021-12-03T14:10:01Z
Angèle,Tube ! #angele #NonanteCinq https://t.co/yMoyueS8Xk,2021-12-03T08:36:58Z
Angèle,@cyrimartin @angele_vl Effectivement nous y étions marc. On a encore fini dans un bel état tiens. #anniversaireangele #angele #alenvers,2021-12-03T07:33:46Z
Angèle,#music : 3 albums francophones sortent ce vendredi lequel vous inspire le plus ? 🔥#ANGELE #ImenEs #LaZarra,2021-12-03T06:19:17Z
Angèle,"On est vendredi
Album d'Angèle
Je me suis fait les 12 titres dans l'ordre sans zap
36 secondes
Track 7
Bonne nuit
#damso #angele #lecoupletleplusattendudelalbum",2021-12-02T23:49:53Z
Angèle,@NRJMusicAwards c’est bon on a déjà le groupe duo francophone de l’année pas besoin de chercher plus loin #angele #damso,2021-12-02T23:28:54Z
Angèle,"Le documentaire d’#Angele sur Netflix est touchant en plusieurs aspects. La recherche du bonheur, de savoir qui sommes nous, les atteintes des autres…",2021-11-30T10:00:54Z
Angèle,Les larmes quand j'ai vu Dua mdr #angelenetflix #angele,2021-11-27T22:55:53Z
Angèle,#Angèle réseau #méricien. Les élèves de 6eme font connaissance avec les Ursulines. Merci à Soeur Anne Andrée pour sa présentation. https://t.co/oIYwMAakf5,2021-11-27T17:57:27Z
Angèle,"J'ai regardé le documentaire #Angele sur Netflix. Il est très très intéressant. Je l'ai beaucoup apprécié 😍😍 une femme authentique, simple, généreuse et bienveillante",2021-11-27T12:11:45Z
Angèle,2/3 Voici ma sélection de photos en couleur des NRJ Music Awards 2021. #nrjmusicawards2021  #geraldgeronimi #nma2021 #nrjmusicawards #louane #edsheeran #nikosaliagas #vitaaslimane #angele https://t.co/tQ8enchvV7,2021-11-25T09:23:32Z
Angèle,1/3 Voici ma sélection de photos en couleur des NRJ Music Awards 2021. #nrjmusicawards2021  #geraldgeronimi #nma2021 #nrjmusicawards #angele #djsnake #soprano https://t.co/Jh0JYxCJcp,2021-11-25T09:20:45Z
Angèle,"Angèle se dévoile dans un documentaire sur @NetflixFR avant son nouvel album le 10 décembre.
Reportage @BFMTV signé @PDufreigne et moi-même
@angele_vl #angele 
 https://t.co/Rr6S1PjUxH",2021-11-25T07:44:28Z
Angèle,"Nouveau bar de la salle de sports #Guerande : chantier interminable, on est loin du VIP Lounge, surtout avec la bassine pour laver verres et tasses ! @ffbasketball @OuestFrance
@actu_ouest @Sports_gouv #DALS #France #Betclic #BITCOIN #Adele30 #Angele #FRANZL #France2 #NMA #mcfly https://t.co/vCUrG4nnBP",2021-11-20T22:11:13Z
Angèle,"Liberté, égalité, sororité 💜

#NousToutes #femmes #manif20novembre #TDOR #MeToo #LGBT #paris #jetecrois #sorority #angele #violencesfaitesauxfemmes #violences #ViolencesConjugales #sexisme #Justice #MeTooPolitique # https://t.co/gLSKeWSoQw",2021-11-20T20:57:28Z
Angèle,Le play-back #NMA2021 abusé.  #angele pour une remise des meilleurs chanteurs,2021-11-20T20:32:06Z
Angèle,Angèle ce matin chez @ManuDansLe610 lors de sa prestation de “Bruxelles Je t’aime” #NMA #Angele #bruxellesjetaime @angele_vl https://t.co/2mbVPK7lHK,2021-11-20T15:35:44Z
Angèle,"Comment @angele_vl va devenir un template. 

#angele #nonantecinq #Memes https://t.co/F4opSiGynR",2021-10-27T11:25:50Z
Angèle,"@angele_vl Merci à vous pour cette nouvelle chanson en attendant l'album.
#angele #BruxellesJeTaime",2021-10-22T13:32:33Z
Angèle,"Retour d'#angele en #2021 
"""" #bruxelles je t'aime """" tu aime ?🇧🇪📀🇧🇪 

#balancetonquoi #romeoelvis #parisbruxelles #paris #charts #duo #ouiounon #fypシ https://t.co/Damm3Fs7Tx",2021-10-22T10:47:06Z
Angèle,"@angele_vl « Bruxelles je t’aime »  , la chanson est magnifique , son retour fait plaisir , vivement un album de sa part avant la fin de l’année #Angele",2021-10-21T18:30:56Z
Angèle,On.corrige #Angèle sortie le 10  et single vendredi https://t.co/Id48mrIMSd,2021-10-18T20:18:27Z
Angèle,"💫✨ RDV 17H ✨💫

#Angèle #Perdus #RemixX #Guitare #Cover #Feat #LexXSGM #Acoustic 

#ForTheLoveOfMusic #Music @ Ile-de-France, France https://t.co/wbZSFGsxEo",2021-10-16T14:10:36Z
Angèle,"🎵#Angele #BalanceTonQuoi
Ils parlent tous [comme des animaux]
De toutes les chattes ça parle mal
2018 j’sais pas c’qu’il t’faut
J’suis [plus qu’un animal]

Les expr. de la langue FR déprécient les #animaux, même si le propos est bien intentionné.
PS: L’humain est bien un animal.",2021-10-12T22:23:51Z
Angèle,"Teaching StreetJazz intermediate every tuesday 9PM in @StudioLatin : See you tomorrow for more challenge🔥
🎵: @DUALIPA,@angele_vl 
#maximegigan #streetjazzdance #danceclass #choreography #maximegiganchoreography #streetjazz #dance #paris #latinstudioecole #dualipa #angele #fever https://t.co/UFMtl1RDnO",2021-10-11T16:06:40Z
Angèle,"""""Ange"""" répond à #Angèle... De la plus classe des manières 😂 à Corse, France https://t.co/Jczncnuwpf",2021-09-30T15:19:22Z
Aquaman,"@UrbanComics achat effectué ! 
Opération été 2023 moins de #Batman et on veut du #Superman #WonderWoman #GreenLantern #Flash #Aquaman vous sortez 2 de chaque personnages, ca fait 10 et c'est une belle découverte pour commencer ! https://t.co/clKoaikjaN",2022-06-09T17:57:06Z
Aquaman,"🎬 La folie #MarvelStudios / #Marvel continue. On y comprend rien, c’est toujours pareil, mais on y va quand même ! #TheFlash #TheFlashMovie #Aquaman #Aquaman2 #BlackAdam #WarnerBros https://t.co/KnCOSnear9",2022-02-12T15:58:21Z
Aquaman,"Ultra Badass #Aquaman 
#ZackSnydersJusticeLeague 
#RestoreTheSnyderVerse https://t.co/lvaRjYFXhC",2022-01-20T09:37:36Z
Aquaman,#Aquaman VS #Thor https://t.co/n0F3VKcCyo,2022-01-02T18:22:06Z
Aquaman,"🎬🍿📺Le duel des super-héros 💥
Team Aquaman où team Ironman ❓
À vous de choisir les #twittos.
#Aquaman👉 https://t.co/pP1shlTEpO
#Ironman👉 https://t.co/aackk1W84v
#movie
#halloween https://t.co/yYKed9lXNv",2021-10-26T18:29:42Z
Aquaman,@christofnamoi Surtout quand #Aquaman est un #DCComics et pas un #Marvel ou #MarvelStudios,2021-10-21T12:24:30Z
Aquaman,#comics #Aquaman https://t.co/BAhYaau7N0,2021-09-17T08:24:20Z
Arcane: Season 1,Arcane une série juste incroyable #arcane #LeagueOfLegends #Netflix https://t.co/tbX3JmHKui,2022-07-05T13:00:50Z
Arcane: Season 1,"Je viens de finir cette très bonne série d'animation. 
❤❤❤
#arcane https://t.co/zaFRVWSF59",2022-07-01T07:24:51Z
Arcane: Season 1,"Des mois après tout le monde : c’est quoi cet épisode 3 d’#Arcane complètement maboule là, la team Fortiche ? 🤯 https://t.co/iUxOUbhhiK",2022-06-28T20:58:06Z
Arcane: Season 1,"Le podcast de l'émission du lundi 13 juin consacrée à la série Arcane. Si vous ne l'avez pas vue, je ne peux que vous conseiller cette superbe série d'animation. Si vous souhaitez vous replonger dans cet univers, venez écouter le podcast. ⬇️

https://t.co/vEbrjaxOw3

#arcane https://t.co/Lhd1WWVMLg",2022-06-14T05:18:22Z
Arcane: Season 1,"J'ai mis cette preview sur Instagram en story, je vous la mets ici aussi. 🥵
#arcanecosplay #arcane #arcanevi #viarcane #LeagueOfLegends https://t.co/roS2kjfLdO",2022-06-01T15:20:13Z
Arcane: Season 1,Me dites pas que j'suis la seule à ship  Caitlyn et Vi quand même ? #Arcane,2022-05-21T18:00:46Z
Arcane: Season 1,"Je viens de découvrir/finir la série #Arcane, j’ai rarement autant aimer une série, elle est incroyable, musique,ambiance,animation,combat,dialogues,histoire, tout y est https://t.co/rt8shGkxHG",2022-05-09T17:06:10Z
Arcane: Season 1,Et un prix de plus pour #arcane https://t.co/M2gO1MBSsb,2022-05-03T11:16:31Z
Arcane: Season 1,"Le #Joker de #Barrykeoghan se dévoile enfin dans une scène supprimée de #batman  👇👇👇👇👇👇👇
https://t.co/gBxbzQoJCx
#joker #batman #barrykeoghan  #ghotamcity  #arcane #arkham #robertpattinson  #HBO #STUDIO #digitalart #webmarketing  #cinema  #comics #video https://t.co/qGKLEMdLrM",2022-04-10T09:11:24Z
Arcane: Season 1,Arcane  #OscarsFanFavorite #arcane @arcaneshow,2022-02-21T07:53:01Z
Arcane: Season 1,"“It's Jinx now. Powder fell down a well”.

#arcane #jinx https://t.co/505yem1A9X",2022-02-20T16:20:17Z
Arcane: Season 1,"Yggdrasil Festival 2022, Lyon

Photo by marie_milla_daergri

#jinx #arcane https://t.co/z2Athb1NXh",2022-02-14T13:13:05Z
Arcane: Season 1,"“I thought maybe you could love me like you used to. Even though I'm... different. But you changed too. So here's to the new us”.

#arcane #jinx https://t.co/NnO7ebncHb",2022-02-12T20:25:34Z
Arcane: Season 1,Capítulo alternativo de #arcane https://t.co/ePg7n3NWl8,2022-02-05T16:02:17Z
Arcane: Season 1,"*inspired by a real discussion *
Vi : Promise me to give to me some news, please. I'm gonna cry...
Cait : Don't worry honey and take care of you 😘 xoxo
Vi : I'm gonna miss your head, Cupcake. 

#piltoversfinest #caitvi #vicaitlyn #arcane #CaitlynxVi #Caitlyn #vi #violyn https://t.co/Vj8zeMPI96",2022-01-19T17:56:10Z
Arcane: Season 1,@NetflixFR ARCANE ÉTAIT INCROYABLE ! 🤩 #Arcane #Netflix #movie,2022-01-16T15:14:39Z
Arcane: Season 1,"Coyote Mag 90 : on reviendra sur le phénomène Arcane ! 
#comingsoon #workinprogress #coyotemag #arcane https://t.co/IAx2b2SDPs",2022-01-14T11:47:14Z
Arcane: Season 1,"Acabei de me dar conta que a tradução correta do nome da Jinx em português seria """"Zica"""". #Arcane #LeagueOfLegends",2022-01-11T12:38:17Z
Arcane: Season 1,"Bon, ça y est... J'aurais pris mon temps mais je viens enfin de terminer #Arcane (saison 1) et je suis K.O. devant tant de maestria!!! 🤩

Clairement, le travail du studio Fortiche Production met à l'amende trois quarts des séries animées actuelles (Japanime compris). @NetflixFR https://t.co/BMCqbDOOSa",2022-01-10T22:05:42Z
Arcane: Season 1,"C'était franchement pas mal #Arcane de #Netflix 😏 ! Pourtant je connais pas l'univers de #LeagueOfLegends

Au début, je trouvais que ça trainais un peu, mais faut le temps que ça décolle.

Visuellement très beau et la BO est plutôt cool !

Ça va patiemment attendre la S2 😁 ! https://t.co/gyRhWdp9Y8",2022-01-07T08:52:40Z
Arcane: Season 1,Jamais je n'aurais pensé dire cela un jour : je deviens accro à #LeagueOfLegends 😍 Merci #Arcane 🤣 https://t.co/VvvK2Zqbp3,2022-01-03T11:17:40Z
Arcane: Season 1,Vraiment impressionné par la qualité graphique et l'animation hallucinante de #Arcane. 🤩🤩🤩 https://t.co/MzMMmW1YOz,2022-01-01T19:09:36Z
Arcane: Season 1,"#Arcane J'en suis à l'épisode 3, ben je trouve que ça a du poil!
Et une BO vraiment cool.",2021-12-30T22:30:55Z
Arcane: Season 1,"Arcane commission
#vi #violet #vifanart  #leagueoflegendsart #league #leagueoflegends #leagueofart #leagueoflegendsfanart #arcane #arcanelegends #arcaneart #arcanefanart #fanart #art #drawing  #sketch #artist  #sketchbook #comicart #draw #pencil #digitalart #drawings https://t.co/5FUQ67bP4z",2021-12-29T11:51:36Z
Arcane: Season 1,"It’s just perfect 🥺

#Silco #Jinx #Arcane
💜💙🖤 https://t.co/pRjg0MIVjN",2021-12-28T17:45:12Z
Arcane: Season 1,"Твое психическое состояние к концу года 💥

#Jinx #Arcane https://t.co/XbFWxiccpQ",2021-12-27T15:01:34Z
Arcane: Season 1,Quand tu réalises que Jinx a une mâchoire carrée #Arcane #lol #LeagueOfLegends #riotgames https://t.co/XwI55cUyyO,2021-12-26T18:44:58Z
Arcane: Season 1,#Arcane @netflix UNE 💣 https://t.co/2muLOj9uAY,2021-12-24T02:56:39Z
Arcane: Season 1,#arcane https://t.co/cfKxvr2tJw,2021-12-21T22:03:04Z
Arcane: Season 1,#arcane https://t.co/T7Bd4Ay8UI,2021-12-21T22:02:07Z
Arcane: Season 1,"""""It's Jinx now."""" @arcaneshow one of the best animated series I've ever seen 💙 

#art #dessin #jinxfanart #jinxarcane #jinx #ArcaneArt #Arcane https://t.co/P1xhxciuZ7",2021-12-18T16:12:54Z
Arcane: Season 1,"https://t.co/0QknE83jPO

Oui #Arcane x @wizards_magicFR",2021-12-18T06:58:35Z
Arcane: Season 1,"#LeagueOfLegends me laisse indifférent au possible mais put*** #Arcane c'est DÉMENT !!

👏👏👏@NetflixFR 👍👍👍",2021-12-15T18:52:59Z
Arcane: Season 1,"Hey @LoL_France @RiotGamesFrance, j'ai croisé une tête connue dans mon centre de vaccination =p (et c'était cool) #Jinx #Arcane #Vaccination #VaccinezVous https://t.co/VOJx2TIfnQ",2021-12-15T17:04:39Z
Arcane: Season 1,"Regardez #Arcane 
Ouais tout le monde vous l'a dit 
Mais c'est cool , jetais pas emballé de fou au début, mais la série a beaucoup de qualité, pas que graphique ! Y'a une générosité dans la construction des personnages et une certaine fatalité dramatique.
GG @NetflixFR https://t.co/4c2yNFrmn7",2021-12-14T07:02:41Z
Arcane: Season 1,"Les feels sur ce passage putain.
Ok #Arcane you got me https://t.co/h587x8xSZP",2021-12-13T20:47:20Z
Arcane: Season 1,"Moi en version Arcane !! #arcane #arcaneedit #leagueoflegends à Besson, Auvergne, France https://t.co/Kt0Xs1x4Op",2021-12-12T20:26:13Z
Arcane: Season 1,"Moi en version Arcane !! #arcane #arcaneedit #leagueoflegends à Besson, Auvergne, France https://t.co/vAxBtB9vWg",2021-12-12T20:25:42Z
Arcane: Season 1,"Sylvanas en version Arcane !! #Arcane #LeagueOfLegends #Editor #Sylvanas #WorldOfWarcraft #Blizzard 
Lien —&gt;  https://t.co/h5cH6QAPHN https://t.co/kNEvKxD6Tb",2021-12-12T20:20:19Z
Arcane: Season 1,"Moi en version Arcane !! #Arcane 
Lien —&gt; https://t.co/h5cH6QAPHN https://t.co/iWygxZnTFM",2021-12-12T20:16:31Z
Arcane: Season 1,"Moi en version Arcane !! #Arcane 
Lien —&gt; https://t.co/h5cH6QAPHN https://t.co/m87pL0DlIS",2021-12-12T20:15:19Z
Arcane: Season 1,⛩️ #LeagueOfLegends #Arcane #Jinx ⛩️ https://t.co/mXj1U0oiAt,2021-12-12T09:01:54Z
Arcane: Season 1,Ok #Arcane ça défonce,2021-12-07T22:14:08Z
Arcane: Season 1,Me acabo de terminar #Arcane y es la mejor serie de animación que he visto en mucho tiempo. La narrativa está pulidísima y me han entrado ganas de volver a mainear Vi en la jungla en mi incansable lucha para salir de oro (batalla perdida).,2021-12-07T20:34:44Z
Arcane: Season 1,"I've done this artwork about Jinx before making the artwork about Vi and Caitlyn. Which one do you like the most ? 👇 #JinxWasHere #Arcane #LeagueOfLegends #Caitvi #Jinx 

Check the animated version on my IG 👉 https://t.co/ID8TT6kZCU https://t.co/aXEhZ7LPrp",2021-12-06T11:34:58Z
Arcane: Season 1,"Si t’as kiffé la série #Arcane je te conseille 3 films et séries de qualité supérieure en une minute chrono ⏰

➡️https://t.co/IKoudhLgZu

Et toi, tu conseilles quoi si t’as kiffé Arcane ? 👀",2021-12-05T10:40:55Z
Arcane: Season 1,"I fell in love with #Arcane  so I'm making a small series of artwork ! This one is about Caitlyn and Vi. #arcanefanart  #LeagueOfLegends #Vi #Caitlyn #CaitlynxVi

Watch the animated version of this artwork on my IG 👇
https://t.co/zKJF1uXfH1 https://t.co/2RTncvYvSw",2021-12-04T17:25:16Z
Arcane: Season 1,Je viens de commencer la soi-disant géniale série animée #Netflix #Arcane. Quelle douche froide ! C'est une enfilade de clichés pour ados. Pour vous donner une idée du niveau c'est Imagine Dragons qui s'est occupé du générique. A fuir si vous avez plus de 16 ans. https://t.co/ifD6VKjOH6,2021-12-03T05:50:36Z
Arcane: Season 1,#Arcane https://t.co/kWLfEuD1qK https://t.co/iY2vUjrv9W,2021-12-02T08:07:15Z
Arcane: Season 1,Je crois que Hideo Kojima a adoré #Arcane ! https://t.co/u6ofMpmzcj,2021-12-01T19:10:51Z
Arcane: Season 1,"Bon... J'accroche pas du tout pour l'instant 😐
#Arcane https://t.co/xVDebSlUVC",2021-12-01T18:49:43Z
Arcane: Season 1,J’y pense #Arcane https://t.co/HUEHzHjk9w,2021-11-30T16:14:37Z
Arcane: Season 1,"Ok, #Arcane c’est juste visuellement incroyable bordel😰😰😰

Et j’ai encore plus hâte de de voir Imagine Dragons l’été prochain 😭 https://t.co/zV8331kTrF",2021-11-29T11:27:30Z
Arcane: Season 1,VOUS DESSINEZ TOUS TROP BIEN ICI #Arcane OMGGGG,2021-11-29T09:47:09Z
Arcane: Season 1,L'heure du duel à sonner #Arcane #battle https://t.co/CKxTPd3QfJ,2021-11-27T08:46:34Z
Arcane: Season 1,"SPOILERRRRRR #Arcane 

Cette scène etait totalement INSANE !!!! 😱😱😱😍😍 https://t.co/LaLVfUvqcG",2021-11-26T23:31:35Z
Arcane: Season 1,#Arcane c'est un vrai petit chef d'oeuvre vraiment 😍😱,2021-11-26T18:43:02Z
Arcane: Season 1,Aller ça va regarder l'épisode final de #Arcane souhaitez moi bonne chance et que je ne casse pas tout en voulant voir la suite qui n'arrivera que trop tard 🤣 @NetflixFR,2021-11-26T15:47:46Z
Arcane: Season 1,"I start a new #fanart of #arcane 
What do you think of my work progresse ☺?
Follow me on instagram to see the final #illustration #digitalart #drawing
#Procreate #art https://t.co/DGei5RpzYI https://t.co/G2giFgS7AU",2021-11-25T13:33:51Z
Arcane: Season 1,"Hey !
Ça vaut le coup de commencer #Arcane même si on n'aime pas du tout LOL ? https://t.co/9A8cq4blcb",2021-11-25T11:22:33Z
Arcane: Season 1,Devoir aller travailler alors qu'il me reste plus qu'un épisode de #Arcane à regarder ...c'est donc ça la définition de la souffrance ? 😰,2021-11-24T19:53:02Z
Arcane: Season 1,"Toujours pas remis du combat Echo VS Jinx dans #Arcane. La musique, l'animation, le changement de style par le flash-back, le parallèle enfance/adulte par la symbolique des chemins qui diffèrent, tout est parfait. Et par un studio français en plus 💙🤍

https://t.co/oA2RZY1jRX",2021-11-24T15:04:24Z
Arcane: Season 1,Les gens derrière #ARCANE sur @netflix @NetflixFR https://t.co/6KJBzXDPfH,2021-11-24T11:32:19Z
Arcane: Season 1,"Me : Ouais après #Arcane , je trouve que #SquidGame c'est surcoté quand même. Pas ouf.

Also me : *Pleure comme si elle avait perdu sa propre famille.*

#Netflix https://t.co/IZDTmDBfrB",2021-11-23T23:11:44Z
Arcane: Season 1,#Arcane @riotgames @arcaneshow Omgggggg https://t.co/xNTRpK8M82,2021-11-23T22:41:55Z
Arcane: Season 1,Putain #Jinx ... 😰😱 episode 3 #Arcane,2021-11-23T22:07:18Z
